RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
BRFSS~2022~2022~42~Q03~TMC01~AGE~RACE,2022,2022,PA,Pennsylvania,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,POINT (-77.86070029 40.79373015),C05,TMC01,Q03,42,AGE,AGE_OVERALL,RACE,ASN
BRFSS~2022~2022~18~Q12~TSC01~AGE~RACE,2022,2022,IN,Indiana,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,76.7,76.7,,,69.9,82.4,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.14996019 39.76691045),C03,TSC01,Q12,18,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2022~2022~23~Q03~TMC01~AGE~RACE,2022,2022,ME,Maine,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",POINT (-68.98503134 45.25422889),C05,TMC01,Q03,23,AGE,65PLUS,RACE,BLK
BRFSS~2022~2022~10~Q20~TSC03~AGE~RACE,2022,2022,DE,Delaware,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,%,PRCTG,Percentage,29.6,29.6,,,23.9,36.0,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",POINT (-75.57774117 39.00883067),C03,TSC03,Q20,10,AGE,65PLUS,RACE,WHT
BRFSS~2022~2022~34~Q10~TSC10~AGE~RACE,2022,2022,NJ,New Jersey,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,POINT (-74.27369129 40.13057005),C03,TSC10,Q10,34,AGE,65PLUS,RACE,ASN
BRFSS~2022~2022~08~Q09~TSC09~AGE~OVERALL,2022,2022,CO,Colorado,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,67.7,67.7,,,65.3,70.0,Age Group,Overall,,,POINT (-106.1336109 38.84384076),C03,TSC09,Q09,08,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~27~Q07~TOC05~AGE~RACE,2022,2022,MN,Minnesota,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,78.7,78.7,,,71.1,84.7,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-94.7942005 46.35564874),C01,TOC05,Q07,27,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2022~2022~36~Q11~TSC11~AGE~GENDER,2022,2022,NY,New York,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,36.3,36.3,,,34.2,38.6,Age Group,Overall,Gender,Female,POINT (-75.54397043 42.82700103),C03,TSC11,Q11,36,AGE,AGE_OVERALL,GENDER,FEMALE
BRFSS~2022~2022~46~Q03~TMC01~AGE~RACE,2022,2022,SD,South Dakota,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,POINT (-100.3735306 44.35313005),C05,TMC01,Q03,46,AGE,65PLUS,RACE,HIS
BRFSS~2022~2022~27~Q10~TSC10~AGE~RACE,2022,2022,MN,Minnesota,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,%,PRCTG,Percentage,26.0,26.0,,,14.3,42.5,Age Group,50-64 years,Race/Ethnicity,Hispanic,POINT (-94.7942005 46.35564874),C03,TSC10,Q10,27,AGE,5064,RACE,HIS
BRFSS~2022~2022~12~Q07~TOC05~AGE~RACE,2022,2022,FL,Florida,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,71.5,71.5,,,59.8,80.9,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",POINT (-81.92896054 28.93204038),C01,TOC05,Q07,12,AGE,5064,RACE,BLK
BRFSS~2022~2022~17~Q13~TNC04~AGE~RACE,2022,2022,IL,Illinois,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",%,PRCTG,Percentage,44.8,44.8,,,35.3,54.6,Age Group,50-64 years,Race/Ethnicity,Hispanic,POINT (-88.99771018 40.48501028),C02,TNC04,Q13,17,AGE,5064,RACE,HIS
BRFSS~2022~2022~19~Q03~TMC01~AGE~GENDER,2022,2022,IA,Iowa,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,12.3,12.3,,,10.7,14.0,Age Group,Overall,Gender,Female,POINT (-93.81649056 42.46940091),C05,TMC01,Q03,19,AGE,AGE_OVERALL,GENDER,FEMALE
BRFSS~2022~2022~01~Q03~TMC01~AGE~RACE,2022,2022,AL,Alabama,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,11.2,11.2,,,9.0,13.8,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",POINT (-86.63186076 32.84057112),C05,TMC01,Q03,01,AGE,65PLUS,RACE,WHT
BRFSS~2022~2022~15~Q12~TSC01~AGE~GENDER,2022,2022,HI,Hawaii,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,71.9,71.9,,,67.6,75.8,Age Group,65 years or older,Gender,Female,POINT (-157.8577494 21.30485044),C03,TSC01,Q12,15,AGE,65PLUS,GENDER,FEMALE
BRFSS~2022~2022~09~Q07~TOC05~AGE~GENDER,2022,2022,CT,Connecticut,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,75.4,75.4,,,71.1,79.3,Age Group,65 years or older,Gender,Female,POINT (-72.64984095 41.56266102),C01,TOC05,Q07,09,AGE,65PLUS,GENDER,FEMALE
BRFSS~2022~2022~25~Q09~TSC09~AGE~OVERALL,2022,2022,MA,Massachusetts,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,62.1,62.1,,,59.6,64.4,Age Group,Overall,,,POINT (-72.08269067 42.27687047),C03,TSC09,Q09,25,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~26~Q12~TSC01~AGE~GENDER,2022,2022,MI,Michigan,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,74.9,74.9,,,71.8,77.7,Age Group,50-64 years,Gender,Female,POINT (-84.71439027 44.66131954),C03,TSC01,Q12,26,AGE,5064,GENDER,FEMALE
BRFSS~2022~2022~51~Q03~TMC01~AGE~GENDER,2022,2022,VA,Virginia,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,14.0,14.0,,,11.9,16.4,Age Group,50-64 years,Gender,Female,POINT (-78.45789046 37.54268067),C05,TMC01,Q03,51,AGE,5064,GENDER,FEMALE
BRFSS~2022~2022~11~Q46~TOC10~AGE~GENDER,2022,2022,DC,District of Columbia,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,30.7,30.7,,,25.0,37.0,Age Group,65 years or older,Gender,Male,POINT (-77.036871 38.907192),C01,TOC10,Q46,11,AGE,65PLUS,GENDER,MALE
BRFSS~2022~2022~48~Q11~TSC11~AGE~RACE,2022,2022,TX,Texas,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,14.9,14.9,,,11.5,19.1,Age Group,Overall,Race/Ethnicity,Hispanic,POINT (-99.42677021 31.82724041),C03,TSC11,Q11,48,AGE,AGE_OVERALL,RACE,HIS
BRFSS~2022~2022~27~Q11~TSC11~AGE~RACE,2022,2022,MN,Minnesota,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",POINT (-94.7942005 46.35564874),C03,TSC11,Q11,27,AGE,5064,RACE,BLK
BRFSS~2022~2022~9001~Q07~TOC05~AGE~GENDER,2022,2022,NRE,Northeast,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,69.2,69.2,,,67.3,71.1,Age Group,65 years or older,Gender,Male,,C01,TOC05,Q07,9001,AGE,65PLUS,GENDER,MALE
BRFSS~2022~2022~29~Q10~TSC10~AGE~RACE,2022,2022,MO,Missouri,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,POINT (-92.56630005 38.63579078),C03,TSC10,Q10,29,AGE,65PLUS,RACE,HIS
BRFSS~2022~2022~42~Q03~TMC01~AGE~RACE,2022,2022,PA,Pennsylvania,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,11.4,11.4,,,7.4,17.2,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-77.86070029 40.79373015),C05,TMC01,Q03,42,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2022~2022~32~Q13~TNC04~AGE~RACE,2022,2022,NV,Nevada,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-117.0718406 39.49324039),C02,TNC04,Q13,32,AGE,65PLUS,RACE,NAA
BRFSS~2022~2022~08~Q13~TNC04~AGE~RACE,2022,2022,CO,Colorado,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",%,PRCTG,Percentage,30.9,30.9,,,28.2,33.7,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",POINT (-106.1336109 38.84384076),C02,TNC04,Q13,08,AGE,5064,RACE,WHT
BRFSS~2022~2022~22~Q46~TOC10~AGE~OVERALL,2022,2022,LA,Louisiana,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,46.9,46.9,,,44.7,49.1,Age Group,Overall,,,POINT (-92.44568007 31.31266064),C01,TOC10,Q46,22,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2022~2022~39~Q09~TSC09~AGE~RACE,2022,2022,OH,Ohio,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,66.2,66.2,,,58.3,73.2,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",POINT (-82.40426006 40.06021014),C03,TSC09,Q09,39,AGE,65PLUS,RACE,BLK
BRFSS~2022~2022~42~Q11~TSC11~AGE~OVERALL,2022,2022,PA,Pennsylvania,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,21.1,21.1,,,16.5,26.6,Age Group,50-64 years,,,POINT (-77.86070029 40.79373015),C03,TSC11,Q11,42,AGE,5064,OVERALL,OVERALL
BRFSS~2022~2022~47~Q12~TSC01~AGE~RACE,2022,2022,TN,Tennessee,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,81.2,81.2,,,71.9,88.0,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-85.77449091 35.68094058),C03,TSC01,Q12,47,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2022~2022~21~Q09~TSC09~AGE~GENDER,2022,2022,KY,Kentucky,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,69.0,69.0,,,63.7,73.9,Age Group,65 years or older,Gender,Female,POINT (-84.77497105 37.64597027),C03,TSC09,Q09,21,AGE,65PLUS,GENDER,FEMALE
BRFSS~2022~2022~53~Q03~TMC01~AGE~RACE,2022,2022,WA,Washington,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,16.4,16.4,,,10.7,24.4,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-120.4700108 47.52227863),C05,TMC01,Q03,53,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2022~2022~41~Q10~TSC10~AGE~OVERALL,2022,2022,OR,Oregon,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,%,PRCTG,Percentage,28.0,28.0,,,24.2,32.3,Age Group,50-64 years,,,POINT (-120.1550313 44.56744942),C03,TSC10,Q10,41,AGE,5064,OVERALL,OVERALL
BRFSS~2022~2022~34~Q12~TSC01~AGE~RACE,2022,2022,NJ,New Jersey,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,66.5,66.5,,,61.4,71.2,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",POINT (-74.27369129 40.13057005),C03,TSC01,Q12,34,AGE,65PLUS,RACE,WHT
BRFSS~2022~2022~45~Q03~TMC01~AGE~RACE,2022,2022,SC,South Carolina,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,13.2,13.2,,,11.4,15.2,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",POINT (-81.04537121 33.9988213),C05,TMC01,Q03,45,AGE,5064,RACE,WHT
BRFSS~2022~2022~29~Q03~TMC01~AGE~RACE,2022,2022,MO,Missouri,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-92.56630005 38.63579078),C05,TMC01,Q03,29,AGE,65PLUS,RACE,NAA
BRFSS~2022~2022~38~Q09~TSC09~AGE~RACE,2022,2022,ND,North Dakota,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,POINT (-100.118421 47.47531978),C03,TSC09,Q09,38,AGE,65PLUS,RACE,ASN
BRFSS~2022~2022~23~Q46~TOC10~AGE~RACE,2022,2022,ME,Maine,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,66.1,66.1,,,48.8,80.0,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-68.98503134 45.25422889),C01,TOC10,Q46,23,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2022~2022~45~Q46~TOC10~AGE~RACE,2022,2022,SC,South Carolina,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,36.4,36.4,,,34.6,38.2,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",POINT (-81.04537121 33.9988213),C01,TOC10,Q46,45,AGE,AGE_OVERALL,RACE,WHT
BRFSS~2022~2022~41~Q12~TSC01~AGE~RACE,2022,2022,OR,Oregon,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-120.1550313 44.56744942),C03,TSC01,Q12,41,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2022~2022~17~Q11~TSC11~AGE~RACE,2022,2022,IL,Illinois,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,POINT (-88.99771018 40.48501028),C03,TSC11,Q11,17,AGE,65PLUS,RACE,HIS
BRFSS~2022~2022~22~Q07~TOC05~AGE~GENDER,2022,2022,LA,Louisiana,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,%,PRCTG,Percentage,69.2,69.2,,,66.0,72.3,Age Group,Overall,Gender,Male,POINT (-92.44568007 31.31266064),C01,TOC05,Q07,22,AGE,AGE_OVERALL,GENDER,MALE
BRFSS~2022~2022~46~Q46~TOC10~AGE~RACE,2022,2022,SD,South Dakota,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",%,PRCTG,Percentage,73.3,73.3,,,55.6,85.7,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-100.3735306 44.35313005),C01,TOC10,Q46,46,AGE,65PLUS,RACE,NAA
BRFSS~2022~2022~40~Q13~TNC04~AGE~RACE,2022,2022,OK,Oklahoma,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",%,PRCTG,Percentage,52.8,52.8,,,40.4,64.9,Age Group,50-64 years,Race/Ethnicity,Hispanic,POINT (-97.52107021 35.47203136),C02,TNC04,Q13,40,AGE,5064,RACE,HIS
BRFSS~2022~2022~31~Q11~TSC11~AGE~GENDER,2022,2022,NE,Nebraska,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,%,PRCTG,Percentage,13.2,13.2,,,10.4,16.6,Age Group,50-64 years,Gender,Female,POINT (-99.36572062 41.64104099),C03,TSC11,Q11,31,AGE,5064,GENDER,FEMALE
BRFSS~2022~2022~23~Q10~TSC10~AGE~RACE,2022,2022,ME,Maine,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,%,PRCTG,Percentage,44.9,44.9,,,41.1,48.8,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",POINT (-68.98503134 45.25422889),C03,TSC10,Q10,23,AGE,5064,RACE,WHT
BRFSS~2022~2022~46~Q13~TNC04~AGE~RACE,2022,2022,SD,South Dakota,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,POINT (-100.3735306 44.35313005),C02,TNC04,Q13,46,AGE,5064,RACE,ASN
